Voltage 1,Voltage2,Voltage3,Voltage 4,Current,Audio 
,4.2298,5.1799,-5.1799,,
,4.2299,5.18,-5.18,,
,4.23,5.1801,-5.1801,,
,4.2301,5.1802,-5.1802,,
,4.2302,5.1803,-5.1803,,
,4.2303,5.1804,-5.1804,,
,4.2304,5.1805,-5.1805,,
,4.2305,5.1806,-5.1806,,
,4.2306,5.1807,-5.1807,,
,4.2307,5.1808,-5.1808,,
,4.2308,5.1809,-5.1809,,
,4.2309,5.181,-5.181,,
,4.231,5.1811,-5.1811,,
,4.2311,5.1812,-5.1812,,
,4.2312,5.1813,-5.1813,,
,4.2313,5.1814,-5.1814,,
,4.2314,5.1815,-5.1815,,
,4.2315,5.1816,-5.1816,,
,4.2316,5.1817,-5.1817,,
,4.2317,5.1818,-5.1818,,
,4.2318,5.1819,-5.1819,,
,4.2319,5.182,-5.182,,
,4.232,5.1821,-5.1821,,
,4.2321,5.1822,-5.1822,,
,4.2322,5.1823,-5.1823,,
,4.2323,5.1824,-5.1824,,
,4.2324,5.1825,-5.1825,,
,4.2325,5.1826,-5.1826,,
,4.2326,5.1827,-5.1827,,
,4.2327,5.1828,-5.1828,,
,4.2328,5.1829,-5.1829,,
,4.2329,5.183,-5.183,,
,4.233,5.1831,-5.1831,,
,4.2331,5.1832,-5.1832,,
,4.2332,5.1833,-5.1833,,
,4.2333,5.1834,-5.1834,,
,4.2334,5.1835,-5.1835,,
,4.2335,5.1836,-5.1836,,
,4.2336,5.1837,-5.1837,,
,4.2337,5.1838,-5.1838,,
,4.2338,5.1839,-5.1839,,
,4.2339,5.184,-5.184,,
,4.234,5.1841,-5.1841,,
,4.2341,5.1842,-5.1842,,
,4.2342,5.1843,-5.1843,,
,4.2343,5.1844,-5.1844,,
,4.2344,5.1845,-5.1845,,
,4.2345,5.1846,-5.1846,,
,4.2346,5.1847,-5.1847,,
,4.2347,5.1848,-5.1848,,
,4.2348,5.1849,-5.1849,,
,4.2349,5.185,-5.185,,
,4.235,5.1851,-5.1851,,
,4.2351,5.1852,-5.1852,,
,4.2352,5.1853,-5.1853,,
,4.2353,5.1854,-5.1854,,
,4.2354,5.1855,-5.1855,,
,4.2355,5.1856,-5.1856,,
,4.2356,5.1857,-5.1857,,
,4.2357,5.1858,-5.1858,,
,4.2358,5.1859,-5.1859,,
,4.2359,5.186,-5.186,,
,4.236,5.1861,-5.1861,,
,4.2361,5.1862,-5.1862,,
,4.2362,5.1863,-5.1863,,
,4.2363,5.1864,-5.1864,,
,4.2364,5.1865,-5.1865,,
,4.2365,5.1866,-5.1866,,
,4.2366,5.1867,-5.1867,,
,4.2367,5.1868,-5.1868,,
,4.2368,5.1869,-5.1869,,
,4.2369,5.187,-5.187,,
,4.237,5.1871,-5.1871,,
,4.2371,5.1872,-5.1872,,
,4.2372,5.1873,-5.1873,,
,4.2373,5.1874,-5.1874,,
,4.2374,5.1875,-5.1875,,
,4.2375,5.1876,-5.1876,,
,4.2376,5.1877,-5.1877,,
,4.2377,5.1878,-5.1878,,
,4.2378,5.1879,-5.1879,,
,4.2379,5.188,-5.188,,
,4.238,5.1881,-5.1881,,
,4.2381,5.1882,-5.1882,,
,4.2382,5.1883,-5.1883,,
,4.2383,5.1884,-5.1884,,
,4.2384,5.1885,-5.1885,,
,4.2385,5.1886,-5.1886,,
,4.2386,5.1887,-5.1887,,
,4.2387,5.1888,-5.1888,,
,4.2388,5.1889,-5.1889,,
,4.2389,5.189,-5.189,,
,4.239,5.1891,-5.1891,,
,4.2391,5.1892,-5.1892,,
,4.2392,5.1893,-5.1893,,
,4.2393,5.1894,-5.1894,,
,4.2394,5.1895,-5.1895,,
,4.2395,5.1896,-5.1896,,
,4.2396,5.1897,-5.1897,,
,4.2397,5.1898,-5.1898,,
,4.2398,5.1899,-5.1899,,
,4.2399,5.19,-5.19,,
,4.24,5.1901,-5.1901,,
,4.2401,5.1902,-5.1902,,
,4.2402,5.1903,-5.1903,,
,4.2403,5.1904,-5.1904,,
,4.2404,5.1905,-5.1905,,
,4.2405,5.1906,-5.1906,,
,4.2406,5.1907,-5.1907,,
,4.2407,5.1908,-5.1908,,
,4.2408,5.1909,-5.1909,,
,4.2409,5.191,-5.191,,
,4.241,5.1911,-5.1911,,
,4.2411,5.1912,-5.1912,,
,4.2412,5.1913,-5.1913,,
,4.2413,5.1914,-5.1914,,
,4.2414,5.1915,-5.1915,,
,4.2415,5.1916,-5.1916,,
,4.2416,5.1917,-5.1917,,
,4.2417,5.1918,-5.1918,,
,4.2418,5.1919,-5.1919,,
,4.2419,5.192,-5.192,,
,4.242,5.1921,-5.1921,,
,4.2421,5.1922,-5.1922,,
,4.2422,5.1923,-5.1923,,
,4.2423,5.1924,-5.1924,,
,4.2424,5.1925,-5.1925,,
,4.2425,5.1926,-5.1926,,
,4.2426,5.1927,-5.1927,,
,4.2427,5.1928,-5.1928,,
,4.2428,5.1929,-5.1929,,
,4.2429,5.193,-5.193,,
,4.243,5.1931,-5.1931,,
,4.2431,5.1932,-5.1932,,
,4.2432,5.1933,-5.1933,,
,4.2433,5.1934,-5.1934,,
,4.2434,5.1935,-5.1935,,
,4.2435,5.1936,-5.1936,,
,4.2436,5.1937,-5.1937,,
,4.2437,5.1938,-5.1938,,
,4.2438,5.1939,-5.1939,,
,4.2439,5.194,-5.194,,
,4.244,5.1941,-5.1941,,
,4.2441,5.1942,-5.1942,,
,4.2442,5.1943,-5.1943,,
,4.2443,5.1944,-5.1944,,
,4.2444,5.1945,-5.1945,,
,4.2445,5.1946,-5.1946,,
,4.2446,5.1947,-5.1947,,
,4.2447,5.1948,-5.1948,,
,4.2448,5.1949,-5.1949,,
,4.2449,5.195,-5.195,,
,4.245,5.1951,-5.1951,,
,4.2451,5.1952,-5.1952,,
,4.2452,5.1953,-5.1953,,
,4.2453,5.1954,-5.1954,,
,4.2454,5.1955,-5.1955,,
,4.2455,5.1956,-5.1956,,
,4.2456,5.1957,-5.1957,,
,4.2457,5.1958,-5.1958,,
,4.2458,5.1959,-5.1959,,
,4.2459,5.196,-5.196,,
,4.246,5.1961,-5.1961,,
,4.2461,5.1962,-5.1962,,
,4.2462,5.1963,-5.1963,,
,4.2463,5.1964,-5.1964,,
,4.2464,5.1965,-5.1965,,
,4.2465,5.1966,-5.1966,,
,4.2466,5.1967,-5.1967,,
,4.2467,5.1968,-5.1968,,
,4.2468,5.1969,-5.1969,,
,4.2469,5.197,-5.197,,
,4.247,5.1971,-5.1971,,
,4.2471,5.1972,-5.1972,,
,4.2472,5.1973,-5.1973,,
,4.2473,5.1974,-5.1974,,
,4.2474,5.1975,-5.1975,,
,4.2475,5.1976,-5.1976,,
,4.2476,5.1977,-5.1977,,
,4.2477,5.1978,-5.1978,,
,4.2478,5.1979,-5.1979,,
,4.2479,5.198,-5.198,,
,4.248,5.1981,-5.1981,,
,4.2481,5.1982,-5.1982,,
,4.2482,5.1983,-5.1983,,
,4.2483,5.1984,-5.1984,,
,4.2484,5.1985,-5.1985,,
,4.2485,5.1986,-5.1986,,
,4.2486,5.1987,-5.1987,,
,4.2487,5.1988,-5.1988,,
,4.2488,5.1989,-5.1989,,
,4.2489,5.199,-5.199,,
,4.249,5.1991,-5.1991,,
,4.2491,5.1992,-5.1992,,
,4.2492,5.1993,-5.1993,,
,4.2493,5.1994,-5.1994,,
,4.2494,5.1995,-5.1995,,
,4.2495,5.1996,-5.1996,,
,4.2496,5.1997,-5.1997,,
,4.2497,5.1998,-5.1998,,
,4.2498,5.1999,-5.1999,,
,4.2499,5.2,-5.2,,
,4.25,5.2001,-5.2001,,
,4.2501,5.2002,-5.2002,,
,4.2502,5.2003,-5.2003,,
,4.2503,5.2004,-5.2004,,
,4.2504,5.2005,-5.2005,,
,4.2505,5.2006,-5.2006,,
,4.2506,5.2007,-5.2007,,
,4.2507,5.2008,-5.2008,,
,4.2508,5.2009,-5.2009,,
,4.2509,5.201,-5.201,,
,4.251,5.2011,-5.2011,,
,4.2511,5.2012,-5.2012,,
,4.2512,5.2013,-5.2013,,
,4.2513,5.2014,-5.2014,,
,4.2514,5.2015,-5.2015,,
,4.2515,5.2016,-5.2016,,
,4.2516,5.2017,-5.2017,,
,4.2517,5.2018,-5.2018,,
,4.2518,5.2019,-5.2019,,
,4.2519,5.202,-5.202,,
,4.252,5.2021,-5.2021,,
,4.2521,5.2022,-5.2022,,
,4.2522,5.2023,-5.2023,,
,4.2523,5.2024,-5.2024,,
,4.2524,5.2025,-5.2025,,
,4.2525,5.2026,-5.2026,,
,4.2526,5.2027,-5.2027,,
,4.2527,5.2028,-5.2028,,
,4.2528,5.2029,-5.2029,,
,4.2529,5.203,-5.203,,
,4.253,5.2031,-5.2031,,
,4.2531,5.2032,-5.2032,,
,4.2532,5.2033,-5.2033,,
,4.2533,5.2034,-5.2034,,
,4.2534,5.2035,-5.2035,,
,4.2535,5.2036,-5.2036,,
,4.2536,5.2037,-5.2037,,
,4.2537,5.2038,-5.2038,,
,4.2538,5.2039,-5.2039,,
,4.2539,5.204,-5.204,,
,4.254,5.2041,-5.2041,,
,4.2541,5.2042,-5.2042,,
,4.2542,5.2043,-5.2043,,
,4.2543,5.2044,-5.2044,,
,4.2544,5.2045,-5.2045,,
,4.2545,5.2046,-5.2046,,
,4.2546,5.2047,-5.2047,,
,4.2547,5.2048,-5.2048,,
,4.2548,5.2049,-5.2049,,
,4.2549,5.205,-5.205,,
,4.255,5.2051,-5.2051,,
,4.2551,5.2052,-5.2052,,
,4.2552,5.2053,-5.2053,,
,4.2553,5.2054,-5.2054,,
,4.2554,5.2055,-5.2055,,
,4.2555,5.2056,-5.2056,,
,4.2556,5.2057,-5.2057,,
,4.2557,5.2058,-5.2058,,
,4.2558,5.2059,-5.2059,,
,4.2559,5.206,-5.206,,
,4.256,5.2061,-5.2061,,
,4.2561,5.2062,-5.2062,,
,4.2562,5.2063,-5.2063,,
,4.2563,5.2064,-5.2064,,
,4.2564,5.2065,-5.2065,,
,4.2565,5.2066,-5.2066,,
,4.2566,5.2067,-5.2067,,
,4.2567,5.2068,-5.2068,,
,4.2568,5.2069,-5.2069,,
,4.2569,5.207,-5.207,,
,4.257,5.2071,-5.2071,,
,4.2571,5.2072,-5.2072,,
,4.2572,5.2073,-5.2073,,
,4.2573,5.2074,-5.2074,,
,4.2574,5.2075,-5.2075,,
,4.2575,5.2076,-5.2076,,
,4.2576,5.2077,-5.2077,,
,4.2577,5.2078,-5.2078,,
,4.2578,5.2079,-5.2079,,
,4.2579,5.208,-5.208,,
,4.258,5.2081,-5.2081,,
,4.2581,5.2082,-5.2082,,
,4.2582,5.2083,-5.2083,,
,4.2583,5.2084,-5.2084,,
,4.2584,5.2085,-5.2085,,
,4.2585,5.2086,-5.2086,,
,4.2586,5.2087,-5.2087,,
,4.2587,5.2088,-5.2088,,
,4.2588,5.2089,-5.2089,,
,4.2589,5.209,-5.209,,
,4.259,5.2091,-5.2091,,
,4.2591,5.2092,-5.2092,,
,4.2592,5.2093,-5.2093,,
,4.2593,5.2094,-5.2094,,
,4.2594,5.2095,-5.2095,,
,4.2595,5.2096,-5.2096,,
,4.2596,5.2097,-5.2097,,
,4.2597,5.2098,-5.2098,,
,4.2598,5.2099,-5.2099,,
,4.2599,5.21,-5.21,,
,4.26,5.2101,-5.2101,,
,4.2601,5.2102,-5.2102,,
,4.2602,5.2103,-5.2103,,
,4.2603,5.2104,-5.2104,,
,4.2604,5.2105,-5.2105,,
,4.2605,5.2106,-5.2106,,
,4.2606,5.2107,-5.2107,,
,4.2607,5.2108,-5.2108,,
,4.2608,5.2109,-5.2109,,
,4.2609,5.211,-5.211,,
,4.261,5.2111,-5.2111,,
,4.2611,5.2112,-5.2112,,
,4.2612,5.2113,-5.2113,,
,4.2613,5.2114,-5.2114,,
,4.2614,5.2115,-5.2115,,
,4.2615,5.2116,-5.2116,,
,4.2616,5.2117,-5.2117,,
,4.2617,5.2118,-5.2118,,
,4.2618,5.2119,-5.2119,,
,4.2619,5.212,-5.212,,
,4.262,5.2121,-5.2121,,
,4.2621,5.2122,-5.2122,,
,4.2622,5.2123,-5.2123,,
,4.2623,5.2124,-5.2124,,
,4.2624,5.2125,-5.2125,,
,4.2625,5.2126,-5.2126,,
,4.2626,5.2127,-5.2127,,
,4.2627,5.2128,-5.2128,,
,4.2628,5.2129,-5.2129,,
,4.2629,5.213,-5.213,,
,4.263,5.2131,-5.2131,,
,4.2631,5.2132,-5.2132,,
,4.2632,5.2133,-5.2133,,
,4.2633,5.2134,-5.2134,,
,4.2634,5.2135,-5.2135,,
,4.2635,5.2136,-5.2136,,
,4.2636,5.2137,-5.2137,,
,4.2637,5.2138,-5.2138,,
,4.2638,5.2139,-5.2139,,
,4.2639,5.214,-5.214,,
,4.264,5.2141,-5.2141,,
,4.2641,5.2142,-5.2142,,
,4.2642,5.2143,-5.2143,,
,4.2643,5.2144,-5.2144,,
,4.2644,5.2145,-5.2145,,
,4.2645,5.2146,-5.2146,,
,4.2646,5.2147,-5.2147,,
,4.2647,5.2148,-5.2148,,
,4.2648,5.2149,-5.2149,,
,4.2649,5.215,-5.215,,
,4.265,5.2151,-5.2151,,
,4.2651,5.2152,-5.2152,,
,4.2652,5.2153,-5.2153,,
,4.2653,5.2154,-5.2154,,
,4.2654,5.2155,-5.2155,,
,4.2655,5.2156,-5.2156,,
,4.2656,5.2157,-5.2157,,
,4.2657,5.2158,-5.2158,,
,4.2658,5.2159,-5.2159,,
,4.2659,5.216,-5.216,,
,4.266,5.2161,-5.2161,,
,4.2661,5.2162,-5.2162,,
,4.2662,5.2163,-5.2163,,
,4.2663,5.2164,-5.2164,,
,4.2664,5.2165,-5.2165,,
,4.2665,5.2166,-5.2166,,
,4.2666,5.2167,-5.2167,,
,4.2667,5.2168,-5.2168,,
,4.2668,5.2169,-5.2169,,
,4.2669,5.217,-5.217,,
,4.267,5.2171,-5.2171,,
,4.2671,5.2172,-5.2172,,
,4.2672,5.2173,-5.2173,,
,4.2673,5.2174,-5.2174,,
,4.2674,5.2175,-5.2175,,
,4.2675,5.2176,-5.2176,,
,4.2676,5.2177,-5.2177,,
,4.2677,5.2178,-5.2178,,
,4.2678,5.2179,-5.2179,,
,4.2679,5.218,-5.218,,
,4.268,5.2181,-5.2181,,
,4.2681,5.2182,-5.2182,,
,4.2682,5.2183,-5.2183,,
,4.2683,5.2184,-5.2184,,
,4.2684,5.2185,-5.2185,,
,4.2685,5.2186,-5.2186,,
,4.2686,5.2187,-5.2187,,
,4.2687,5.2188,-5.2188,,
,4.2688,5.2189,-5.2189,,
,4.2689,5.219,-5.219,,
,4.269,5.2191,-5.2191,,
,4.2691,5.2192,-5.2192,,
,4.2692,5.2193,-5.2193,,
,4.2693,5.2194,-5.2194,,
,4.2694,5.2195,-5.2195,,
,4.2695,5.2196,-5.2196,,
,4.2696,5.2197,-5.2197,,
,4.2697,5.2198,-5.2198,,
,4.2698,5.2199,-5.2199,,
,4.2699,5.22,-5.22,,
,4.27,5.2201,-5.2201,,
,4.2701,5.2202,-5.2202,,
,4.2702,5.2203,-5.2203,,
,4.2703,5.2204,-5.2204,,
,4.2704,5.2205,-5.2205,,
,4.2705,5.2206,-5.2206,,
,4.2706,5.2207,-5.2207,,
,4.2707,5.2208,-5.2208,,
,4.2708,5.2209,-5.2209,,
,4.2709,5.221,-5.221,,
,4.271,5.2211,-5.2211,,
,4.2711,5.2212,-5.2212,,
,4.2712,5.2213,-5.2213,,
,4.2713,5.2214,-5.2214,,
,4.2714,5.2215,-5.2215,,
,4.2715,5.2216,-5.2216,,
,4.2716,5.2217,-5.2217,,
,4.2717,5.2218,-5.2218,,
,4.2718,5.2219,-5.2219,,
,4.2719,5.222,-5.222,,
,4.272,5.2221,-5.2221,,
,4.2721,5.2222,-5.2222,,
,4.2722,5.2223,-5.2223,,
,4.2723,5.2224,-5.2224,,
,4.2724,5.2225,-5.2225,,
,4.2725,5.2226,-5.2226,,
,4.2726,5.2227,-5.2227,,
,4.2727,5.2228,-5.2228,,
,4.2728,5.2229,-5.2229,,
,4.2729,5.223,-5.223,,
,4.273,5.2231,-5.2231,,
,4.2731,5.2232,-5.2232,,
,4.2732,5.2233,-5.2233,,
,4.2733,5.2234,-5.2234,,
,4.2734,5.2235,-5.2235,,
,4.2735,5.2236,-5.2236,,
,4.2736,5.2237,-5.2237,,
,4.2737,5.2238,-5.2238,,
,4.2738,5.2239,-5.2239,,
,4.2739,5.224,-5.224,,
,4.274,5.2241,-5.2241,,
,4.2741,5.2242,-5.2242,,
,4.2742,5.2243,-5.2243,,
,4.2743,5.2244,-5.2244,,
,4.2744,5.2245,-5.2245,,
,4.2745,5.2246,-5.2246,,
,4.2746,5.2247,-5.2247,,
,4.2747,5.2248,-5.2248,,
,4.2748,5.2249,-5.2249,,
,4.2749,5.225,-5.225,,
,4.275,5.2251,-5.2251,,
,4.2751,5.2252,-5.2252,,
,4.2752,5.2253,-5.2253,,
,4.2753,5.2254,-5.2254,,
,4.2754,5.2255,-5.2255,,
,4.2755,5.2256,-5.2256,,
,4.2756,5.2257,-5.2257,,
,4.2757,5.2258,-5.2258,,
,4.2758,5.2259,-5.2259,,
,4.2759,5.226,-5.226,,
,4.276,5.2261,-5.2261,,
,4.2761,5.2262,-5.2262,,
,4.2762,5.2263,-5.2263,,
,4.2763,5.2264,-5.2264,,
,4.2764,5.2265,-5.2265,,
,4.2765,5.2266,-5.2266,,
,4.2766,5.2267,-5.2267,,
,4.2767,5.2268,-5.2268,,
,4.2768,5.2269,-5.2269,,
,4.2769,5.227,-5.227,,
,4.277,5.2271,-5.2271,,
,4.2771,5.2272,-5.2272,,
,4.2772,5.2273,-5.2273,,
,4.2773,5.2274,-5.2274,,
,4.2774,5.2275,-5.2275,,
,4.2775,5.2276,-5.2276,,
,4.2776,5.2277,-5.2277,,
,4.2777,5.2278,-5.2278,,
,4.2778,5.2279,-5.2279,,
,4.2779,5.228,-5.228,,
,4.278,5.2281,-5.2281,,
,4.2781,5.2282,-5.2282,,
,4.2782,5.2283,-5.2283,,
,4.2783,5.2284,-5.2284,,
,4.2784,5.2285,-5.2285,,
,4.2785,5.2286,-5.2286,,
,4.2786,5.2287,-5.2287,,
,4.2787,5.2288,-5.2288,,
,4.2788,5.2289,-5.2289,,
,4.2789,5.229,-5.229,,
,4.279,5.2291,-5.2291,,
,4.2791,5.2292,-5.2292,,
,4.2792,5.2293,-5.2293,,
,4.2793,5.2294,-5.2294,,
,4.2794,5.2295,-5.2295,,
,4.2795,5.2296,-5.2296,,
,4.2796,5.2297,-5.2297,,
,4.2797,5.2298,-5.2298,,
,4.2798,5.2299,-5.2299,,
,4.2799,5.23,-5.23,,
,4.28,5.2301,-5.2301,,
,4.2801,5.2302,-5.2302,,
,4.2802,5.2303,-5.2303,,
,4.2803,5.2304,-5.2304,,
,4.2804,5.2305,-5.2305,,
,4.2805,5.2306,-5.2306,,
,4.2806,5.2307,-5.2307,,
,4.2807,5.2308,-5.2308,,
,4.2808,5.2309,-5.2309,,
,4.2809,5.231,-5.231,,
,4.281,5.2311,-5.2311,,
,4.2811,5.2312,-5.2312,,
,4.2812,5.2313,-5.2313,,
,4.2813,5.2314,-5.2314,,
,4.2814,5.2315,-5.2315,,
,4.2815,5.2316,-5.2316,,
,4.2816,5.2317,-5.2317,,
,4.2817,5.2318,-5.2318,,
,4.2818,5.2319,-5.2319,,
,4.2819,5.232,-5.232,,
,4.282,5.2321,-5.2321,,
,4.2821,5.2322,-5.2322,,
,4.2822,5.2323,-5.2323,,
,4.2823,5.2324,-5.2324,,
,4.2824,5.2325,-5.2325,,
,4.2825,5.2326,-5.2326,,
,4.2826,5.2327,-5.2327,,
,4.2827,5.2328,-5.2328,,
,4.2828,5.2329,-5.2329,,
,4.2829,5.233,-5.233,,
,4.283,5.2331,-5.2331,,
,4.2831,5.2332,-5.2332,,
,4.2832,5.2333,-5.2333,,
,4.2833,5.2334,-5.2334,,
,4.2834,5.2335,-5.2335,,
,4.2835,5.2336,-5.2336,,
,4.2836,5.2337,-5.2337,,
,4.2837,5.2338,-5.2338,,
,4.2838,5.2339,-5.2339,,
,4.2839,5.234,-5.234,,
,4.284,5.2341,-5.2341,,
,4.2841,5.2342,-5.2342,,
,4.2842,5.2343,-5.2343,,
,4.2843,5.2344,-5.2344,,
,4.2844,5.2345,-5.2345,,
,4.2845,5.2346,-5.2346,,
,4.2846,5.2347,-5.2347,,
,4.2847,5.2348,-5.2348,,
,4.2848,5.2349,-5.2349,,
,4.2849,5.235,-5.235,,
,4.285,5.2351,-5.2351,,
,4.2851,5.2352,-5.2352,,
,4.2852,5.2353,-5.2353,,
,4.2853,5.2354,-5.2354,,
,4.2854,5.2355,-5.2355,,
,4.2855,5.2356,-5.2356,,
,4.2856,5.2357,-5.2357,,
,4.2857,5.2358,-5.2358,,
,4.2858,5.2359,-5.2359,,
,4.2859,5.236,-5.236,,
,4.286,5.2361,-5.2361,,
,4.2861,5.2362,-5.2362,,
,4.2862,5.2363,-5.2363,,
,4.2863,5.2364,-5.2364,,
,4.2864,5.2365,-5.2365,,
,4.2865,5.2366,-5.2366,,
,4.2866,5.2367,-5.2367,,
,4.2867,5.2368,-5.2368,,
,4.2868,5.2369,-5.2369,,
,4.2869,5.237,-5.237,,
,4.287,5.2371,-5.2371,,
,4.2871,5.2372,-5.2372,,
,4.2872,5.2373,-5.2373,,
,4.2873,5.2374,-5.2374,,
,4.2874,5.2375,-5.2375,,
,4.2875,5.2376,-5.2376,,
,4.2876,5.2377,-5.2377,,
,4.2877,5.2378,-5.2378,,
,4.2878,5.2379,-5.2379,,
,4.2879,5.238,-5.238,,
,4.288,5.2381,-5.2381,,
,4.2881,5.2382,-5.2382,,
,4.2882,5.2383,-5.2383,,
,4.2883,5.2384,-5.2384,,
,4.2884,5.2385,-5.2385,,
,4.2885,5.2386,-5.2386,,
,4.2886,5.2387,-5.2387,,
,4.2887,5.2388,-5.2388,,
,4.2888,5.2389,-5.2389,,
,4.2889,5.239,-5.239,,
,4.289,5.2391,-5.2391,,
,4.2891,5.2392,-5.2392,,
,4.2892,5.2393,-5.2393,,
,4.2893,5.2394,-5.2394,,
,4.2894,5.2395,-5.2395,,
,4.2895,5.2396,-5.2396,,
,4.2896,5.2397,-5.2397,,
,4.2897,5.2398,-5.2398,,
,4.2898,5.2399,-5.2399,,
,4.2899,5.24,-5.24,,
,4.29,5.2401,-5.2401,,
,4.2901,5.2402,-5.2402,,
,4.2902,5.2403,-5.2403,,
,4.2903,5.2404,-5.2404,,
,4.2904,5.2405,-5.2405,,
,4.2905,5.2406,-5.2406,,
,4.2906,5.2407,-5.2407,,
,4.2907,5.2408,-5.2408,,
,4.2908,5.2409,-5.2409,,
,4.2909,5.241,-5.241,,
,4.291,5.2411,-5.2411,,
,4.2911,5.2412,-5.2412,,
,4.2912,5.2413,-5.2413,,
,4.2913,5.2414,-5.2414,,
,4.2914,5.2415,-5.2415,,
,4.2915,5.2416,-5.2416,,
,4.2916,5.2417,-5.2417,,
,4.2917,5.2418,-5.2418,,
,4.2918,5.2419,-5.2419,,
,4.2919,5.242,-5.242,,
,4.292,5.2421,-5.2421,,
,4.2921,5.2422,-5.2422,,
,4.2922,5.2423,-5.2423,,
,4.2923,5.2424,-5.2424,,
,4.2924,5.2425,-5.2425,,
,4.2925,5.2426,-5.2426,,
,4.2926,5.2427,-5.2427,,
,4.2927,5.2428,-5.2428,,
,4.2928,5.2429,-5.2429,,
,4.2929,5.243,-5.243,,
,4.293,5.2431,-5.2431,,
,4.2931,5.2432,-5.2432,,
,4.2932,5.2433,-5.2433,,
,4.2933,5.2434,-5.2434,,
,4.2934,5.2435,-5.2435,,
,4.2935,5.2436,-5.2436,,
,4.2936,5.2437,-5.2437,,
,4.2937,5.2438,-5.2438,,
,4.2938,5.2439,-5.2439,,
,4.2939,5.244,-5.244,,
,4.294,5.2441,-5.2441,,
,4.2941,5.2442,-5.2442,,
,4.2942,5.2443,-5.2443,,
,4.2943,5.2444,-5.2444,,
,4.2944,5.2445,-5.2445,,
,4.2945,5.2446,-5.2446,,
,4.2946,5.2447,-5.2447,,
,4.2947,5.2448,-5.2448,,
,4.2948,5.2449,-5.2449,,
,4.2949,5.245,-5.245,,
,4.295,5.2451,-5.2451,,
,4.2951,5.2452,-5.2452,,
,4.2952,5.2453,-5.2453,,
,4.2953,5.2454,-5.2454,,
,4.2954,5.2455,-5.2455,,
,4.2955,5.2456,-5.2456,,
,4.2956,5.2457,-5.2457,,
,4.2957,5.2458,-5.2458,,
,4.2958,5.2459,-5.2459,,
,4.2959,5.246,-5.246,,
,4.296,5.2461,-5.2461,,
,4.2961,5.2462,-5.2462,,
,4.2962,5.2463,-5.2463,,
,4.2963,5.2464,-5.2464,,
,4.2964,5.2465,-5.2465,,
,4.2965,5.2466,-5.2466,,
,4.2966,5.2467,-5.2467,,
,4.2967,5.2468,-5.2468,,
,4.2968,5.2469,-5.2469,,
,4.2969,5.247,-5.247,,
,4.297,5.2471,-5.2471,,
,4.2971,5.2472,-5.2472,,
,4.2972,5.2473,-5.2473,,
,4.2973,5.2474,-5.2474,,
,4.2974,5.2475,-5.2475,,
,4.2975,5.2476,-5.2476,,
,4.2976,5.2477,-5.2477,,
,4.2977,5.2478,-5.2478,,
,4.2978,5.2479,-5.2479,,
,4.2979,5.248,-5.248,,
,4.298,5.2481,-5.2481,,
,4.2981,5.2482,-5.2482,,
,4.2982,5.2483,-5.2483,,
,4.2983,5.2484,-5.2484,,
,4.2984,5.2485,-5.2485,,
,4.2985,5.2486,-5.2486,,
,4.2986,5.2487,-5.2487,,
,4.2987,5.2488,-5.2488,,
,4.2988,5.2489,-5.2489,,
,4.2989,5.249,-5.249,,
,4.299,5.2491,-5.2491,,
,4.2991,5.2492,-5.2492,,
,4.2992,5.2493,-5.2493,,
,4.2993,5.2494,-5.2494,,
,4.2994,5.2495,-5.2495,,
,4.2995,5.2496,-5.2496,,
,4.2996,5.2497,-5.2497,,
,4.2997,5.2498,-5.2498,,
,4.2998,5.2499,-5.2499,,
,4.2999,5.25,-5.25,,
,4.3,5.2501,-5.2501,,
,4.3001,5.2502,-5.2502,,
,4.3002,5.2503,-5.2503,,
,4.3003,5.2504,-5.2504,,
,4.3004,5.2505,-5.2505,,
,4.3005,5.2506,-5.2506,,
,4.3006,5.2507,-5.2507,,
,4.3007,5.2508,-5.2508,,
,4.3008,5.2509,-5.2509,,
,4.3009,5.251,-5.251,,
,4.301,5.2511,-5.2511,,
,4.3011,5.2512,-5.2512,,
,4.3012,5.2513,-5.2513,,
,4.3013,5.2514,-5.2514,,
,4.3014,5.2515,-5.2515,,
,4.3015,5.2516,-5.2516,,
,4.3016,5.2517,-5.2517,,
,4.3017,5.2518,-5.2518,,
,4.3018,5.2519,-5.2519,,
,4.3019,5.252,-5.252,,
,4.302,5.2521,-5.2521,,
,4.3021,5.2522,-5.2522,,
,4.3022,5.2523,-5.2523,,
,4.3023,5.2524,-5.2524,,
,4.3024,5.2525,-5.2525,,
,4.3025,5.2526,-5.2526,,
,4.3026,5.2527,-5.2527,,
,4.3027,5.2528,-5.2528,,
,4.3028,5.2529,-5.2529,,
,4.3029,5.253,-5.253,,
,4.303,5.2531,-5.2531,,
,4.3031,5.2532,-5.2532,,
,4.3032,5.2533,-5.2533,,
,4.3033,5.2534,-5.2534,,
,4.3034,5.2535,-5.2535,,
,4.3035,5.2536,-5.2536,,
,4.3036,5.2537,-5.2537,,
,4.3037,5.2538,-5.2538,,
,4.3038,5.2539,-5.2539,,
,4.3039,5.254,-5.254,,
,4.304,5.2541,-5.2541,,
,4.3041,5.2542,-5.2542,,
,4.3042,5.2543,-5.2543,,
,4.3043,5.2544,-5.2544,,
